Vendor,GRAPHTEC Corporation
Model,GL220
Version,Ver1.04
Sampling,5min
Total data points,8376        
Start time,2014-06-17,11:20:14
End time,2014-07-16,13:15:14
Trigger time,2014-06-17,11:20:14
AMP Settings
CH,Signal name,Input,Range,Filter,Span
CH1, "CH1",DC,50V,Off,25.000000,-25.000000,V
CH2, "CH2",DC,50V,Off,25.000000,-25.000000,V
CH3, "CH3",DC,500mV,Off,250.000000,-250.000000,mV
CH4, "CH4",DC,500mV,Off,250.000000,-250.000000,mV
CH5, "CH5",DC,500mV,Off,250.000000,-250.000000,mV
CH6, "CH6",DC,100mV,Off,50.000000,-50.000000,mV
CH7, "CH7",DC,5V,Off,2.500000,-2.500000,V
CH8, "CH8",DC,5V,Off,2.500000,-2.500000,V
CH9, "CH9",DC,5V,Off,2.500000,-2.500000,V
CH10, "CH10",DC,5V,Off,2.500000,-2.500000,V
Logic/Pulse,Off
DataNumber,Date&Time,ms,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,Alarm1-10,AlarmOut
NO.,Time,ms,V,V,mV,mV,mV,mV,V,V,V,V,A1234567890,A1234
4386,2014-07-02 16:45:14,000,+4.45,+0.83,+107.8,+0.1,+105.9,+15.11,+0.094,-0.221,+0.434,+1.086,LLLLLLLLLL,LLLL
4387,2014-07-02 16:50:14,000,+4.47,+0.81,+159.7,+21.4,+137.8,+12.58,+0.095,-0.224,+0.419,+1.294,LLLLLLLLLL,LLLL
4388,2014-07-02 16:55:14,000,+4.53,+0.92,+151.9,+13.7,+137.8,-5.74,+0.107,-0.237,+0.427,+1.094,LLLLLLLLLL,LLLL
4389,2014-07-02 17:00:14,000,+4.52,+0.84,+170.7,+21.3,+148.5,-2.60,+0.107,-0.168,+0.395,+1.193,LLLLLLLLLL,LLLL
4390,2014-07-02 17:05:14,000,+4.48,+0.84,+175.7,+31.7,+145.7,+2.69,+0.105,-0.404,+0.339,+1.089,LLLLLLLLLL,LLLL
4391,2014-07-02 17:10:14,000,+4.46,+0.86,+149.3,+10.8,+137.7,+4.09,+0.105,-0.325,+0.264,+1.128,LLLLLLLLLL,LLLL
4392,2014-07-02 17:15:14,000,+4.38,+0.76,+120.6,+13.6,+108.5,+4.38,+0.097,-0.336,+0.217,+1.088,LLLLLLLLLL,LLLL
4393,2014-07-02 17:20:14,000,+4.37,+0.79,+159.6,+34.3,+127.0,+5.03,+0.102,-0.291,+0.197,+1.104,LLLLLLLLLL,LLLL
4394,2014-07-02 17:25:14,000,+4.39,+0.90,+136.1,+10.9,+124.4,+4.19,+0.102,-0.005,+0.220,+1.080,LLLLLLLLLL,LLLL
4395,2014-07-02 17:30:14,000,+4.38,+0.83,+138.6,+7.6,+129.6,+3.81,+0.100,+0.122,+0.212,+1.091,LLLLLLLLLL,LLLL
4396,2014-07-02 17:35:14,000,+4.42,+0.82,+135.9,+2.5,+129.6,+4.62,+0.100,+0.115,+0.187,+1.072,LLLLLLLLLL,LLLL
4397,2014-07-02 17:40:14,000,+4.45,+0.85,+162.0,+2.6,+159.0,+4.44,+0.100,-0.260,+0.144,+1.081,LLLLLLLLLL,LLLL
4398,2014-07-02 17:45:14,000,+4.50,+0.98,+186.0,+10.8,+174.7,+3.72,+0.110,-0.224,+0.137,+0.742,LLLLLLLLLL,LLLL
4399,2014-07-02 17:50:14,000,+4.52,+0.99,+167.1,+18.7,+148.2,+3.54,+0.111,-0.107,+0.149,+1.072,LLLLLLLLLL,LLLL
4400,2014-07-02 17:55:14,000,+4.52,+0.95,+162.1,+18.7,+140.3,+9.62,+0.107,-0.315,+0.200,+1.081,LLLLLLLLLL,LLLL
4401,2014-07-02 18:00:14,000,+4.50,+0.87,+151.8,+13.6,+137.5,+2.81,+0.105,-0.208,+0.244,+1.075,LLLLLLLLLL,LLLL
4402,2014-07-02 18:05:14,000,+4.51,+0.86,+235.4,+49.9,+182.4,+2.85,+0.111,-0.080,+0.268,+3.203,LLLLLLLLLL,LLLL
4403,2014-07-02 18:10:14,000,+4.59,+0.98,+167.2,+21.4,+145.5,+1.93,+0.118,-0.331,+0.263,+1.068,LLLLLLLLLL,LLLL
4404,2014-07-02 18:15:14,000,+4.58,+1.00,+167.4,+18.8,+148.2,+8.71,+0.110,-0.304,+0.264,+1.075,LLLLLLLLLL,LLLL
4405,2014-07-02 18:20:14,000,+4.63,+1.05,+192.1,+21.4,+166.8,+1.31,+0.115,-0.245,+0.295,+1.072,LLLLLLLLLL,LLLL
4406,2014-07-02 18:25:14,000,+4.65,+1.01,+173.0,+23.7,+148.3,+1.96,+0.115,-0.002,+0.283,+1.002,LLLLLLLLLL,LLLL
4407,2014-07-02 18:30:14,000,+4.65,+0.91,+164.8,+16.1,+148.3,+3.66,+0.110,-0.260,+0.292,+1.070,LLLLLLLLLL,LLLL
4408,2014-07-02 18:35:14,000,+4.65,+0.84,+164.6,+21.3,+143.0,+3.37,+0.102,-0.339,+0.285,+1.149,LLLLLLLLLL,LLLL
4409,2014-07-02 18:40:14,000,+4.63,+0.73,+141.0,+18.7,+124.4,+7.09,+0.100,-0.070,+0.249,+1.064,LLLLLLLLLL,LLLL
4410,2014-07-02 18:45:14,000,+4.55,+0.70,+125.5,+21.2,+105.6,+3.63,+0.095,-0.163,+0.227,+1.264,LLLLLLLLLL,LLLL
4411,2014-07-02 18:50:14,000,+4.47,+0.58,+109.8,+2.7,+105.4,+2.87,+0.092,-0.383,+0.205,+1.061,LLLLLLLLLL,LLLL
4412,2014-07-02 18:55:14,000,+4.45,+0.57,+122.8,+24.0,+95.6,+11.25,+0.092,-0.432,+0.137,+1.269,LLLLLLLLLL,LLLL
4413,2014-07-02 19:00:14,000,+4.40,+0.56,+146.2,+39.8,+105.6,-1.12,+0.092,-0.250,+0.125,+1.061,LLLLLLLLLL,LLLL
4414,2014-07-02 19:05:14,000,+4.41,+0.58,+149.2,+23.9,+124.2,+7.91,+0.095,-0.165,+0.088,+1.181,LLLLLLLLLL,LLLL
4415,2014-07-02 19:10:14,000,+4.38,+0.59,+117.7,+18.8,+97.6,+0.01,+0.095,-0.416,+0.071,+1.061,LLLLLLLLLL,LLLL
4416,2014-07-02 19:15:14,000,+4.39,+0.58,+164.7,+42.2,+121.6,+2.02,+0.095,-0.253,+0.051,+1.115,LLLLLLLLLL,LLLL
4417,2014-07-02 19:20:14,000,+4.33,+0.59,+120.4,+13.6,+105.7,+8.57,+0.092,-0.258,+0.088,+1.061,LLLLLLLLLL,LLLL
4418,2014-07-02 19:25:14,000,+4.35,+0.58,+115.1,+23.9,+90.6,-2.01,+0.092,-0.297,+0.076,+1.078,LLLLLLLLLL,LLLL
4419,2014-07-02 19:30:14,000,+4.34,+0.58,+112.6,+16.2,+95.9,+9.30,+0.089,-0.034,+0.078,+1.064,LLLLLLLLLL,LLLL
4420,2014-07-02 19:35:14,000,+4.34,+0.54,+104.6,+5.5,+95.7,-0.61,+0.086,-0.147,+0.080,+1.072,LLLLLLLLLL,LLLL
4421,2014-07-02 19:40:14,000,+4.36,+0.58,+112.7,+18.9,+93.2,+7.42,+0.089,+0.125,+0.088,+1.062,LLLLLLLLLL,LLLL
4422,2014-07-02 19:45:14,000,+4.38,+0.56,+99.4,-2.5,+100.4,-0.29,+0.089,-0.224,+0.122,+1.069,LLLLLLLLLL,LLLL
4423,2014-07-02 19:50:14,000,+4.38,+0.56,+110.1,+13.7,+96.0,+9.43,+0.087,-0.208,+0.129,+1.065,LLLLLLLLLL,LLLL
4424,2014-07-02 19:55:14,000,+4.39,+0.58,+104.8,+16.4,+90.5,+7.68,+0.087,-0.212,+0.107,+1.075,LLLLLLLLLL,LLLL
4425,2014-07-02 20:00:14,000,+4.37,+0.58,+143.8,+29.4,+113.7,+2.15,+0.087,-0.036,+0.071,+1.104,LLLLLLLLLL,LLLL
4426,2014-07-02 20:05:14,000,+4.37,+0.68,+141.2,+21.4,+119.2,+14.62,+0.092,-0.139,+0.071,+1.083,LLLLLLLLLL,LLLL
4427,2014-07-02 20:10:14,000,+4.39,+0.65,+149.3,+42.4,+103.3,-5.75,+0.092,-0.197,+0.093,+1.091,LLLLLLLLLL,LLLL
4428,2014-07-02 20:15:14,000,+4.38,+0.70,+149.2,+26.7,+122.0,+12.27,+0.095,-0.304,+0.110,+1.081,LLLLLLLLLL,LLLL
4429,2014-07-02 20:20:14,000,+4.40,+0.68,+146.4,+47.4,+98.0,-4.96,+0.097,-0.281,+0.124,+1.095,LLLLLLLLLL,LLLL
4430,2014-07-02 20:25:14,000,+4.36,+0.65,+120.5,+16.2,+103.3,+9.17,+0.092,-0.075,+0.125,+1.078,LLLLLLLLLL,LLLL
4431,2014-07-02 20:30:14,000,+4.38,+0.61,+107.5,+18.9,+88.1,-1.11,+0.089,-0.125,+0.117,+0.871,LLLLLLLLLL,LLLL
4432,2014-07-02 20:35:14,000,+4.40,+0.61,+117.9,+21.4,+98.0,-0.37,+0.087,-0.057,+0.117,+1.077,LLLLLLLLLL,LLLL
4433,2014-07-02 20:40:14,000,+4.40,+0.65,+128.2,+21.4,+105.9,+9.54,+0.089,-0.281,+0.107,+1.094,LLLLLLLLLL,LLLL
4434,2014-07-02 20:45:14,000,+4.43,+0.68,+138.8,+34.5,+103.3,-2.44,+0.095,-0.264,+0.146,+1.082,LLLLLLLLLL,LLLL
4435,2014-07-02 20:50:14,000,+4.42,+0.69,+186.4,+55.5,+129.9,+3.79,+0.095,-0.149,+0.171,+1.205,LLLLLLLLLL,LLLL
4436,2014-07-02 20:55:14,000,+4.45,+0.70,+128.3,+18.9,+108.5,+4.54,+0.095,-0.385,+0.176,+1.083,LLLLLLLLLL,LLLL
4437,2014-07-02 21:00:14,000,+4.48,+0.60,+120.5,+18.9,+103.4,-0.84,+0.090,-0.266,+0.168,+1.313,LLLLLLLLLL,LLLL
4438,2014-07-02 21:05:14,000,+4.54,+0.65,+157.2,+26.7,+127.2,+5.79,+0.092,-0.333,+0.193,+1.078,LLLLLLLLLL,LLLL
4439,2014-07-02 21:10:14,000,+4.55,+0.69,+136.2,+18.9,+116.5,+2.21,+0.095,-0.184,+0.212,+1.248,LLLLLLLLLL,LLLL
4440,2014-07-02 21:15:14,000,+4.56,+0.66,+178.5,+47.6,+129.8,-0.40,+0.092,-0.429,+0.264,+1.078,LLLLLLLLLL,LLLL
4441,2014-07-02 21:20:14,000,+4.58,+0.76,+165.0,+37.1,+127.4,+8.23,+0.097,-0.411,+0.271,+1.192,LLLLLLLLLL,LLLL
4442,2014-07-02 21:25:14,000,+4.59,+0.70,+159.8,+29.5,+130.0,-3.77,+0.097,+0.019,+0.264,+1.081,LLLLLLLLLL,LLLL
4443,2014-07-02 21:30:14,000,+4.59,+0.70,+146.4,+21.5,+124.5,+2.47,+0.092,-0.122,+0.256,+1.125,LLLLLLLLLL,LLLL
4444,2014-07-02 21:35:14,000,+4.61,+0.65,+120.7,+16.3,+103.3,+4.08,+0.087,-0.245,+0.288,+1.083,LLLLLLLLLL,LLLL
4445,2014-07-02 21:40:14,000,+4.58,+0.60,+115.4,+11.2,+100.7,-1.52,+0.084,-0.101,+0.266,+1.107,LLLLLLLLLL,LLLL
4446,2014-07-02 21:45:14,000,+4.57,+0.62,+115.4,+0.2,+113.9,+9.01,+0.084,-0.289,+0.288,+1.082,LLLLLLLLLL,LLLL
4447,2014-07-02 21:50:14,000,+4.54,+0.57,+97.0,+13.9,+82.8,-2.89,+0.082,-0.424,+0.342,+1.092,LLLLLLLLLL,LLLL
4448,2014-07-02 21:55:14,000,+4.56,+0.58,+91.9,-2.3,+96.1,+11.29,+0.079,+0.231,+0.349,+1.081,LLLLLLLLLL,LLLL
4449,2014-07-02 22:00:14,000,+4.57,+0.49,+84.0,+7.9,+75.4,-0.10,+0.076,-0.268,+0.337,+1.091,LLLLLLLLLL,LLLL
4450,2014-07-02 22:05:14,000,+4.58,+0.51,+91.8,+19.0,+72.6,+0.55,+0.079,-0.141,+0.351,+1.078,LLLLLLLLLL,LLLL
4451,2014-07-02 22:10:14,000,+4.62,+0.50,+94.5,+11.1,+82.7,+8.18,+0.079,-0.122,+0.334,+1.089,LLLLLLLLLL,LLLL
4452,2014-07-02 22:15:14,000,+4.63,+0.49,+96.9,+5.4,+88.0,-1.70,+0.079,-0.200,+0.324,+0.702,LLLLLLLLLL,LLLL
4453,2014-07-02 22:20:14,000,+4.63,+0.58,+120.5,+29.1,+90.7,+10.65,+0.084,-0.208,+0.320,+1.088,LLLLLLLLLL,LLLL
4454,2014-07-02 22:25:14,000,+4.61,+0.53,+99.7,+13.6,+85.5,-2.06,+0.085,-0.396,+0.300,+1.091,LLLLLLLLLL,LLLL
4455,2014-07-02 22:30:14,000,+4.57,+0.50,+96.9,+16.2,+82.7,+1.97,+0.079,+0.017,+0.256,+1.083,LLLLLLLLLL,LLLL
4456,2014-07-02 22:35:14,000,+4.56,+0.51,+94.4,+16.2,+77.4,+7.42,+0.079,-0.161,+0.261,+3.454,LLLLLLLLLL,LLLL
4457,2014-07-02 22:40:14,000,+4.57,+0.47,+94.6,+11.2,+83.0,+0.44,+0.079,-0.090,+0.244,+1.089,LLLLLLLLLL,LLLL
4458,2014-07-02 22:45:14,000,+4.59,+0.51,+110.2,+18.9,+90.8,+0.15,+0.079,-0.128,+0.207,+1.089,LLLLLLLLLL,LLLL
4459,2014-07-02 22:50:14,000,+4.58,+0.50,+94.4,+13.6,+80.1,+7.79,+0.079,-0.229,+0.207,+1.086,LLLLLLLLLL,LLLL
4460,2014-07-02 22:55:14,000,+4.62,+0.47,+99.5,+8.0,+90.7,-1.17,+0.076,-0.294,+0.227,+0.902,LLLLLLLLLL,LLLL
4461,2014-07-02 23:00:14,000,+4.64,+0.49,+102.3,+13.7,+85.3,+7.79,+0.076,-0.474,+0.200,+1.089,LLLLLLLLLL,LLLL
4462,2014-07-02 23:05:14,000,+4.65,+0.42,+115.5,+21.3,+93.3,-5.75,+0.079,-0.284,+0.212,+1.109,LLLLLLLLLL,LLLL
4463,2014-07-02 23:10:14,000,+4.32,+1.48,+107.7,+24.0,+82.6,-0.67,+0.082,-0.106,+0.239,+1.091,LLLLLLLLLL,LLLL
4464,2014-07-02 23:15:14,000,+4.66,+0.58,+96.8,+24.0,+72.7,+6.89,+0.079,-0.235,+0.236,+1.191,LLLLLLLLLL,LLLL
4465,2014-07-02 23:20:14,000,+4.70,+0.57,+104.6,+16.2,+88.0,+2.87,+0.076,-0.106,+0.244,+1.078,LLLLLLLLLL,LLLL
4466,2014-07-02 23:25:14,000,+4.71,+0.51,+130.9,+18.8,+111.1,-0.47,+0.079,-0.333,+0.268,+1.255,LLLLLLLLLL,LLLL
4467,2014-07-02 23:30:14,000,+4.73,+0.55,+96.8,+2.7,+93.3,+11.14,+0.079,-0.294,+0.241,+1.079,LLLLLLLLLL,LLLL
4468,2014-07-02 23:35:14,000,+4.77,+0.49,+81.2,+11.0,+67.3,-3.90,+0.074,-0.208,+0.219,+1.211,LLLLLLLLLL,LLLL
4469,2014-07-02 23:40:14,000,+4.83,+0.47,+62.9,-7.6,+70.1,+6.92,+0.074,-0.391,+0.241,+1.078,LLLLLLLLLL,LLLL
4470,2014-07-02 23:45:14,000,+4.90,+0.43,+73.5,+7.9,+67.4,-0.35,+0.072,-0.088,+0.239,+1.137,LLLLLLLLLL,LLLL
4471,2014-07-02 23:50:14,000,+4.98,+0.47,+76.1,+2.6,+72.8,+7.96,+0.072,-0.349,+0.197,+1.079,LLLLLLLLLL,LLLL
4472,2014-07-02 23:55:14,000,+5.04,+0.43,+68.3,+0.1,+67.3,-1.44,+0.072,-0.232,+0.207,+1.109,LLLLLLLLLL,LLLL
4473,2014-07-03 00:00:14,000,+5.04,+0.46,+73.5,+13.6,+59.5,+11.93,+0.071,-0.152,+0.183,+1.078,LLLLLLLLLL,LLLL
4474,2014-07-03 00:05:14,000,+5.03,+0.40,+65.7,+0.1,+64.6,-3.05,+0.071,-0.367,+0.183,+1.101,LLLLLLLLLL,LLLL
4475,2014-07-03 00:10:14,000,+5.01,+0.44,+65.7,+0.2,+64.7,+6.95,+0.072,-0.021,+0.180,+1.078,LLLLLLLLLL,LLLL
4476,2014-07-03 00:15:14,000,+5.04,+0.40,+81.2,+5.2,+75.3,-1.76,+0.071,-0.018,+0.219,+1.097,LLLLLLLLLL,LLLL
4477,2014-07-03 00:20:14,000,+5.04,+0.43,+78.6,+13.6,+64.7,+7.96,+0.071,-0.205,+0.244,+1.081,LLLLLLLLLL,LLLL
4478,2014-07-03 00:25:14,000,+5.06,+0.40,+65.8,+0.1,+64.8,-2.69,+0.069,-0.168,+0.271,+1.091,LLLLLLLLLL,LLLL
4479,2014-07-03 00:30:14,000,+5.10,+0.40,+73.6,-2.4,+75.4,+10.26,+0.072,-0.426,+0.276,+1.075,LLLLLLLLLL,LLLL
4480,2014-07-03 00:35:14,000,+5.10,+0.41,+73.5,+7.9,+67.4,-4.30,+0.072,-0.125,+0.292,+1.088,LLLLLLLLLL,LLLL
4481,2014-07-03 00:40:14,000,+5.13,+0.42,+78.8,+8.2,+70.1,+7.39,+0.072,-0.364,+0.288,+1.078,LLLLLLLLLL,LLLL
4482,2014-07-03 00:45:14,000,+5.12,+0.40,+78.6,+21.2,+56.8,-3.78,+0.069,-0.072,+0.258,+1.084,LLLLLLLLLL,LLLL
4483,2014-07-03 00:50:14,000,+5.15,+0.42,+89.2,+7.9,+79.9,+8.60,+0.072,+0.038,+0.256,+1.082,LLLLLLLLLL,LLLL
4484,2014-07-03 00:55:14,000,+5.22,+0.39,+81.2,-0.1,+79.9,-3.58,+0.069,-0.208,+0.241,+1.083,LLLLLLLLLL,LLLL
4485,2014-07-03 01:00:14,000,+5.25,+0.39,+76.0,-2.4,+77.4,+9.09,+0.069,-0.125,+0.232,+2.073,LLLLLLLLLL,LLLL
4486,2014-07-03 01:05:14,000,+5.30,+0.37,+71.0,+5.4,+64.7,-1.95,+0.069,-0.352,+0.237,+1.078,LLLLLLLLLL,LLLL
4487,2014-07-03 01:10:14,000,+5.31,+0.32,+68.4,-2.5,+70.0,+6.63,+0.069,-0.466,+0.190,+1.069,LLLLLLLLLL,LLLL
4488,2014-07-03 01:15:14,000,+5.28,+0.35,+65.6,+8.0,+59.3,+0.91,+0.069,-0.354,+0.185,+1.081,LLLLLLLLLL,LLLL
4489,2014-07-03 01:20:14,000,+5.29,+0.31,+68.2,-5.0,+72.6,+5.96,+0.069,-0.258,+0.161,+0.894,LLLLLLLLLL,LLLL
4490,2014-07-03 01:25:14,000,+5.29,+0.34,+65.7,+5.4,+59.4,+1.87,+0.069,-0.461,+0.180,+1.078,LLLLLLLLLL,LLLL
4491,2014-07-03 01:30:14,000,+5.32,+0.31,+73.7,+5.3,+70.0,+4.00,+0.069,-0.266,+0.168,+1.081,LLLLLLLLLL,LLLL
4492,2014-07-03 01:35:14,000,+5.39,+0.35,+62.8,+0.1,+62.0,+2.75,+0.069,-0.492,+0.166,+1.076,LLLLLLLLLL,LLLL
4493,2014-07-03 01:40:14,000,+5.43,+0.31,+70.9,+2.6,+64.6,+5.23,+0.069,-0.328,+0.169,+1.159,LLLLLLLLLL,LLLL
4494,2014-07-03 01:45:14,000,+5.44,+0.34,+62.8,+5.3,+56.7,+2.48,+0.069,+0.242,+0.139,+1.073,LLLLLLLLLL,LLLL
4495,2014-07-03 01:50:14,000,+5.49,+0.31,+76.2,+2.7,+75.3,+3.43,+0.069,-0.077,+0.159,+1.183,LLLLLLLLLL,LLLL
4496,2014-07-03 01:55:14,000,+5.53,+0.35,+75.9,+2.6,+72.6,+3.16,+0.069,-0.271,+0.151,+1.072,LLLLLLLLLL,LLLL
4497,2014-07-03 02:00:14,000,+5.53,+0.32,+89.1,+16.1,+72.6,+0.76,+0.069,-0.240,+0.190,+1.133,LLLLLLLLLL,LLLL
4498,2014-07-03 02:05:14,000,+5.45,+0.37,+102.3,+21.5,+80.1,+11.00,+0.069,-0.080,+0.266,+1.071,LLLLLLLLLL,LLLL
4499,2014-07-03 02:10:14,000,+5.30,+0.38,+86.6,+21.4,+67.4,+4.01,+0.069,-0.152,+0.281,+1.115,LLLLLLLLLL,LLLL
4500,2014-07-03 02:15:14,000,+5.23,+0.42,+76.2,+13.8,+59.5,+9.71,+0.069,-0.401,+0.273,+1.075,LLLLLLLLLL,LLLL
4501,2014-07-03 02:20:14,000,+5.18,+0.45,+71.2,+11.2,+56.8,-4.50,+0.069,-0.253,+0.246,+1.107,LLLLLLLLLL,LLLL
4502,2014-07-03 02:25:14,000,+5.12,+0.45,+73.8,+13.7,+59.5,+11.34,+0.069,+0.046,+0.232,+1.080,LLLLLLLLLL,LLLL
4503,2014-07-03 02:30:14,000,+5.13,+0.40,+71.3,+5.4,+64.8,-3.40,+0.069,-0.315,+0.217,+1.094,LLLLLLLLLL,LLLL
4504,2014-07-03 02:35:14,000,+5.11,+0.42,+65.9,+11.0,+51.7,+5.32,+0.069,-0.359,+0.200,+1.078,LLLLLLLLLL,LLLL
4505,2014-07-03 02:40:14,000,+5.12,+0.35,+50.0,+2.9,+46.5,-0.46,+0.069,-0.141,+0.154,+1.094,LLLLLLLLLL,LLLL
4506,2014-07-03 02:45:14,000,+5.10,+0.37,+60.4,+5.4,+54.4,-1.09,+0.069,-0.447,+0.107,+1.075,LLLLLLLLLL,LLLL
4507,2014-07-03 02:50:14,000,+5.10,+0.40,+57.8,+0.2,+56.8,+9.87,+0.069,-0.263,+0.110,+1.088,LLLLLLLLLL,LLLL
4508,2014-07-03 02:55:14,000,+5.12,+0.36,+55.2,+5.4,+49.2,-1.14,+0.066,-0.255,+0.090,+1.081,LLLLLLLLLL,LLLL
4509,2014-07-03 03:00:14,000,+5.17,+0.36,+60.4,+8.0,+54.3,-0.79,+0.069,-0.152,+0.112,+1.086,LLLLLLLLLL,LLLL
4510,2014-07-03 03:05:14,000,+5.22,+0.41,+63.0,+11.2,+54.5,+8.58,+0.069,-0.468,+0.146,+1.086,LLLLLLLLLL,LLLL
4511,2014-07-03 03:10:14,000,+5.26,+0.35,+60.4,+2.9,+56.9,-0.46,+0.066,-0.093,+0.168,+1.083,LLLLLLLLLL,LLLL
4512,2014-07-03 03:15:14,000,+5.34,+0.38,+84.1,+16.3,+70.0,+2.25,+0.069,-0.069,+0.190,+1.961,LLLLLLLLLL,LLLL
4513,2014-07-03 03:20:14,000,+5.37,+0.41,+115.5,+34.7,+80.1,+4.50,+0.069,-0.349,+0.190,+1.083,LLLLLLLLLL,LLLL
4514,2014-07-03 03:25:14,000,+5.38,+0.38,+86.9,+21.6,+64.8,-2.27,+0.069,-0.069,+0.183,+1.078,LLLLLLLLLL,LLLL
4515,2014-07-03 03:30:14,000,+5.34,+0.39,+81.7,+11.1,+70.2,+8.23,+0.069,-0.385,+0.180,+1.080,LLLLLLLLLL,LLLL
4516,2014-07-03 03:35:14,000,+5.33,+0.33,+73.8,+5.4,+67.5,-0.99,+0.069,-0.042,+0.195,+0.898,LLLLLLLLLL,LLLL
4517,2014-07-03 03:40:14,000,+5.30,+0.34,+71.2,+8.1,+59.6,-1.75,+0.069,-0.339,+0.154,+1.081,LLLLLLLLLL,LLLL
4518,2014-07-03 03:45:14,000,+5.31,+0.40,+99.6,+24.2,+75.5,+8.29,+0.069,-0.328,+0.132,+1.093,LLLLLLLLLL,LLLL
4519,2014-07-03 03:50:14,000,+5.32,+0.34,+94.6,+19.0,+75.4,-2.94,+0.069,-0.128,+0.163,+1.074,LLLLLLLLLL,LLLL
4520,2014-07-03 03:55:14,000,+5.32,+0.39,+86.7,+21.6,+64.9,+5.29,+0.069,-0.277,+0.180,+1.177,LLLLLLLLLL,LLLL
4521,2014-07-03 04:00:14,000,+5.26,+0.40,+86.9,+8.1,+77.4,+3.52,+0.069,-0.176,+0.205,+1.082,LLLLLLLLLL,LLLL
4522,2014-07-03 04:05:14,000,+5.26,+0.35,+92.1,+16.4,+75.5,-2.39,+0.072,-0.370,+0.237,+1.193,LLLLLLLLLL,LLLL
4523,2014-07-03 04:10:14,000,+5.27,+0.39,+110.3,+37.2,+72.8,+7.85,+0.072,-0.294,+0.217,+1.078,LLLLLLLLLL,LLLL
4524,2014-07-03 04:15:14,000,+5.27,+0.35,+89.3,+18.9,+70.2,-1.41,+0.069,-0.007,+0.246,+1.154,LLLLLLLLLL,LLLL
4525,2014-07-03 04:20:14,000,+5.28,+0.35,+115.4,+32.0,+82.8,-2.12,+0.069,-0.237,+0.256,+1.078,LLLLLLLLLL,LLLL
4526,2014-07-03 04:25:14,000,+5.30,+0.42,+157.3,+65.9,+90.8,+8.12,+0.072,-0.274,+0.278,+1.133,LLLLLLLLLL,LLLL
4527,2014-07-03 04:30:14,000,+5.34,+0.40,+131.1,+32.0,+98.0,-3.62,+0.074,-0.173,+0.259,+1.078,LLLLLLLLLL,LLLL
4528,2014-07-03 04:35:14,000,+5.34,+0.50,+162.4,+45.0,+116.6,+5.79,+0.074,-0.258,+0.244,+1.104,LLLLLLLLLL,LLLL
4529,2014-07-03 04:40:14,000,+5.37,+0.45,+125.8,+37.3,+91.0,+1.04,+0.074,-0.258,+0.212,+1.081,LLLLLLLLLL,LLLL
4530,2014-07-03 04:45:14,000,+5.34,+0.44,+125.8,+39.8,+85.6,-3.16,+0.072,-0.526,+0.207,+1.091,LLLLLLLLLL,LLLL
4531,2014-07-03 04:50:14,000,+5.33,+0.45,+125.7,+34.4,+93.4,+9.16,+0.074,-0.331,+0.224,+1.078,LLLLLLLLLL,LLLL
4532,2014-07-03 04:55:14,000,+5.36,+0.44,+102.2,+26.7,+75.4,-0.67,+0.077,-0.120,+0.239,+1.089,LLLLLLLLLL,LLLL
4533,2014-07-03 05:00:14,000,+5.38,+0.45,+86.8,+21.4,+64.8,-0.41,+0.074,+0.004,+0.229,+1.075,LLLLLLLLLL,LLLL
4534,2014-07-03 05:05:14,000,+5.41,+0.40,+78.9,+18.9,+59.6,+6.58,+0.071,-0.065,+0.256,+1.091,LLLLLLLLLL,LLLL
4535,2014-07-03 05:10:14,000,+5.42,+0.49,+107.7,+37.1,+70.2,+8.26,+0.072,-0.149,+0.232,+1.099,LLLLLLLLLL,LLLL
4536,2014-07-03 05:15:14,000,+5.45,+0.40,+115.6,+37.2,+77.4,-5.75,+0.076,-0.059,+0.241,+1.086,LLLLLLLLLL,LLLL
4537,2014-07-03 05:20:14,000,+5.46,+0.40,+128.3,+39.7,+88.0,-3.11,+0.076,-0.487,+0.266,+1.091,LLLLLLLLLL,LLLL
4538,2014-07-03 05:25:14,000,+5.48,+0.41,+146.4,+50.1,+95.8,-0.55,+0.079,-0.460,+0.266,+1.072,LLLLLLLLLL,LLLL
4539,2014-07-03 05:30:14,000,+5.49,+0.42,+120.6,+39.7,+80.0,+7.88,+0.079,+0.001,+0.310,+3.679,LLLLLLLLLL,LLLL
4540,2014-07-03 05:35:14,000,+5.49,+0.43,+144.0,+52.8,+90.6,+2.08,+0.076,-0.096,+0.310,+1.072,LLLLLLLLLL,LLLL
4541,2014-07-03 05:40:14,000,+5.51,+0.46,+159.7,+71.0,+90.6,+0.67,+0.082,-0.224,+0.290,+1.061,LLLLLLLLLL,LLLL
4542,2014-07-03 05:45:14,000,+5.54,+0.50,+183.5,+76.9,+105.8,+2.31,+0.084,-0.213,+0.325,+1.072,LLLLLLLLLL,LLLL
4543,2014-07-03 05:50:14,000,+5.58,+0.50,+159.7,+70.9,+87.9,+2.08,+0.084,-0.176,+0.371,+1.054,LLLLLLLLLL,LLLL
4544,2014-07-03 05:55:14,000,+5.63,+0.53,+210.3,+114.1,+95.9,-1.20,+0.084,-0.346,+0.378,+1.067,LLLLLLLLLL,LLLL
